,stromal_score,immune_score,estimate_score,tumor_purity,true_purity
TCGA-LIHC-0232,-0.09093490820293008,0.007148521471361398,-0.08378638673156868,0.822516371634789,0.7148826760092241
TCGA-LIHC-0233,-0.25960857471992727,0.04474151451043776,-0.2148670602094895,0.822527314706032,0.7945298919647389
TCGA-LIHC-0234,-0.553560011259016,-0.3550844178457221,-0.9086444291047381,0.8225852285863618,0.8717313535270071
TCGA-LIHC-0235,-0.19962862053510563,0.22531152332387497,0.025682902788769335,0.8225072325238185,0.8793761378133916
TCGA-LIHC-0236,-0.34063428850434674,-0.4699734819055924,-0.8106077704099391,0.8225770453787563,0.8788043508054824
TCGA-LIHC-0237,-0.22806594357392113,-0.08890027085607513,-0.3169662144299963,0.8225358380881221,0.8577354064264148
TCGA-LIHC-0238,0.12531692585651574,0.3338063901264475,0.4591233159829633,0.8224710443991236,0.6633604630334864
TCGA-LIHC-0239,0.28771404310373605,0.199910558904218,0.48762460200795404,0.8224686646979523,0.6122429358497128
TCGA-LIHC-0240,0.05448709604528153,-0.060448660721491944,-0.005961564676210417,0.8225098744034722,0.6561995181415002
TCGA-LIHC-0241,-0.030714642369001822,0.09255937080666575,0.06184472843766393,0.8225042134848951,0.6784419814092639
TCGA-LIHC-0242,0.18975797175477194,-0.5779643987715404,-0.38820642701676844,0.8225417852126027,0.7615557181161648
TCGA-LIHC-0243,0.5936236511988054,0.3943423743489319,0.9879660255477374,0.822426886586847,0.4789674184281986
TCGA-LIHC-0244,-0.3210454969804109,-0.13530871776061312,-0.456354214741024,0.8225474740976471,0.8911411648478524
TCGA-LIHC-0245,0.24745224253614037,0.2906912398331576,0.538143482369298,0.8224644466129573,0.5764799908918402
TCGA-LIHC-0246,0.07198304184724202,0.30563311566669465,0.3776161575139367,0.822477849720675,0.6292787328315191
TCGA-LIHC-0247,-0.22154581198510317,0.14782697229016178,-0.07371883969494139,0.8225155311482998,0.7404023155107218
TCGA-LIHC-0248,0.04495619956581623,-0.022110259177340597,0.022845940388475632,0.8225074693720501,0.713128238308816
TCGA-LIHC-0249,-0.1403118043889707,-0.3262401199121107,-0.4665519243010814,0.8225483253815531,0.8374038070792574
TCGA-LIHC-0250,0.6849983071871557,0.20462030777209733,0.8896186149592531,0.8224350988677487,0.4680571784976578
TCGA-LIHC-0251,0.2931410656283462,-0.023592866599698427,0.26954819902864774,0.8224868725160275,0.6482553056872921
TCGA-LIHC-0252,-0.37820713710610726,-0.19244074961206067,-0.5706478867181679,0.822557014993843,0.9212613413823948
TCGA-LIHC-0253,0.448210277532816,0.41530035645193486,0.8635106339847509,0.8224372789276083,0.5399344408023439
TCGA-LIHC-0254,0.10708595863092767,0.12710786268931804,0.2341938213202457,0.8224898242740121,0.6308949588379466
TCGA-LIHC-0255,-0.11186803284752984,-0.06479652807485983,-0.1766645609223897,0.8225241254597545,0.7345815525460384
TCGA-LIHC-0256,0.1666183042122611,-0.049564937061525455,0.11705336715073564,0.8224996042417884,0.7585959233913051
TCGA-LIHC-0257,0.008519442693409002,-0.043986928254035475,-0.03546748556062647,0.8225123377277862,0.6984019329167863
TCGA-LIHC-0258,-0.055001841577394926,0.18167132637567698,0.12666948479828205,0.822498801408573,0.8200799380125999
TCGA-LIHC-0259,0.0852606429891271,-0.13171169559050666,-0.046451052601379564,0.8225132546953187,0.746691928791484
TCGA-LIHC-0260,0.12878578251867986,0.4146871044422649,0.5434728869609448,0.8224640016305148,0.4957981536970268
TCGA-LIHC-0261,0.3203156278595649,0.37485551302816056,0.6951711408877255,0.8224513352653958,0.5294369199026701
TCGA-LIHC-0262,-0.0622618233016457,-0.1451560909684459,-0.2074179142700916,0.8225266928335407,0.760863934726736
TCGA-LIHC-0263,0.23453500173934885,-0.10246778344975162,0.13206721828959722,0.8224983507603176,0.6612349464798933
TCGA-LIHC-0264,-0.4009501466505951,-0.0717342647598605,-0.4726844114104556,0.8225488373081283,0.844056042906704
TCGA-LIHC-0265,0.19907656472391924,0.4008337448627442,0.5999103095866635,0.8224592893167187,0.6178013492216263
TCGA-LIHC-0266,-0.18492446749417663,-0.22293903954326744,-0.40786350703744406,0.8225434261674731,0.8494259927502235
TCGA-LIHC-0267,-0.17908675473544225,0.05730542324935285,-0.1217813314860894,0.8225195436164737,0.7666117392956887
TCGA-LIHC-0268,-0.478675525076517,-0.21232372371017252,-0.6909992487866895,0.8225670613177574,0.9272242073932077
TCGA-LIHC-0269,-0.04772768831028156,0.08018107871930757,0.03245339040902601,0.8225066672785212,0.7196946347700148
TCGA-LIHC-0270,-0.37677000098071683,-0.049634755787285774,-0.4264047567680026,0.8225449739675861,0.8283207400533512
TCGA-LIHC-0271,-0.3585827031850032,0.14829173692658343,-0.21029096625841975,0.822526932682898,0.6580929764029245
TCGA-LIHC-0272,0.8320734511186216,0.3680608298045777,1.2001342809231994,0.8224091693667431,0.362479258802641
TCGA-LIHC-0273,0.12530779800159378,-0.09203976554473582,0.03326803245685796,0.8225065992667349,0.7005194947170179
TCGA-LIHC-0274,0.32365974752563414,-0.00490842851502293,0.3187513190106112,0.8224827644814626,0.6054353008401214
TCGA-LIHC-0275,0.3207179059124768,0.27999002787852306,0.6007079337909998,0.822459222717675,0.6490613894324588
TCGA-LIHC-0276,0.36408066134755046,0.4160173760664476,0.7800980374139981,0.8224442439372912,0.39016223168011177
TCGA-LIHC-0277,-0.310738900337965,-0.4096505816140094,-0.7203894819519744,0.8225695146269968,0.841380830226827
TCGA-LIHC-0278,-0.806587324795656,-0.40261117365213567,-1.2091984984477917,0.8226103150417435,0.9439164797600872
TCGA-LIHC-0279,-0.8134191162791388,-0.0986710520030875,-0.9120901682822262,0.8225855162021947,0.9772864016779285
TCGA-LIHC-0280,0.012297618194306558,0.07598650716520619,0.08828412535951274,0.8225020061267945,0.7427429537052594
TCGA-LIHC-0281,0.2357574452798999,0.39483640023987315,0.630593845519773,0.8224567273324934,0.64153768887897
TCGA-LIHC-0282,-0.4435641585485362,-0.4514300508463883,-0.8949942093949246,0.8225840892005193,0.8903256863496124
TCGA-LIHC-0283,-0.02319649270485311,0.058144036135599604,0.03494754343074649,0.8225064590498482,0.7119338209814713
TCGA-LIHC-0284,-0.2634124439881925,-0.4038151833462416,-0.6672276273344342,0.8225650770031939,0.8166827556206959
TCGA-LIHC-0285,0.09768010409632981,-0.2484935476758128,-0.150813443579483,0.822521967325029,0.6796131143617583
TCGA-LIHC-0286,0.18926596769635565,-0.12745032506455328,0.061815642631802364,0.8225042159131885,0.5839922017201816
TCGA-LIHC-0287,0.225684656172517,-0.10311813550554555,0.12256652066697146,0.8224991439582312,0.7258867314020924
TCGA-LIHC-0288,-0.20414508215206015,-0.30831005201669737,-0.5124551341687575,0.8225521572646682,0.8327717226495648
TCGA-LIHC-0289,0.04091259863343944,-0.05094789318177068,-0.010035294548331242,0.8225102145028363,0.7235608329503911
TCGA-LIHC-0290,-0.22658550715045234,-0.1276233041694867,-0.35420881131993903,0.8225389471069048,0.8077545578442522
TCGA-LIHC-0291,-0.1519203251590306,-0.19467915737241787,-0.34659948253144846,0.8225383118807474,0.8309127513645158
TCGA-LIHC-0292,-0.18472944244791736,0.22518228446037353,0.040452842012456164,0.822505999430097,0.7525393575453199
TCGA-LIHC-0293,-0.3525346223587695,-0.460688680357664,-0.8132233027164335,0.8225772637017896,0.8511104523018544
TCGA-LIHC-0294,-0.3917914961133783,-0.16332696390328114,-0.5551184600166594,0.8225557186570281,0.8050702949664216
TCGA-LIHC-0295,0.07580997922266193,-0.24570157152561264,-0.1698915923029507,0.8225235600316154,0.7222391896054333
TCGA-LIHC-0296,-0.7674625851875267,-0.30909811677802085,-1.0765607019655477,0.8225992443121156,0.930781543295377
TCGA-LIHC-0297,0.5479446013451391,0.31638470333816787,0.8643293046833069,0.822437210567426,0.44375580754412625
TCGA-LIHC-0298,0.31593074311240676,0.2685024337605712,0.584433176872978,0.8224605816050558,0.6020134558091872
TCGA-LIHC-0299,-0.1332109851082519,0.03844729786397224,-0.09476368724427967,0.8225172880697582,0.8207558459463243
TCGA-LIHC-0300,-0.49345784760830663,-0.31567490924371,-0.8091327568520166,0.8225769222567544,0.9471066931349803
TCGA-LIHC-0301,0.1581989500253864,0.05560389306508378,0.21380284309047018,0.8224915267188181,0.6750272435078399
TCGA-LIHC-0302,-0.08063868295718875,0.3927300650983122,0.3120913821411235,0.8224833205310463,0.741657473754914
TCGA-LIHC-0303,0.188114519558102,0.0868092455520743,0.2749237651101763,0.8224864237048838,0.5558227023395514
TCGA-LIHC-0304,0.061129636912810106,0.08727564236031092,0.14840527927312103,0.8224969867182297,0.840491854063735
TCGA-LIHC-0305,-0.34291647955142995,-0.37381614783654166,-0.7167326273879716,0.822569209376932,0.8430750756712021
TCGA-LIHC-0306,-0.31121468076698683,-0.43415885945511906,-0.7453735402221059,0.822571600124816,0.8264236124698057
TCGA-LIHC-0307,0.09045942091886724,0.1582289259404451,0.24868834685931235,0.8224886141201486,0.7656256126239077
TCGA-LIHC-0308,-0.5141475184359662,-0.09140399801639415,-0.6055515164523604,0.8225599285990148,0.8709991812779259
TCGA-LIHC-0309,-0.2327529966568151,-0.02164100213295684,-0.2543939987897719,0.8225306144927996,0.7516804118949091
TCGA-LIHC-0310,-0.2929026771331732,-0.26544065386249144,-0.5583433309956647,0.8225559878572063,0.754640728147275
TCGA-LIHC-0311,-0.24747539475122585,0.02654907344557067,-0.22092632130565518,0.8225278205468924,0.7605879391879785
TCGA-LIHC-0312,-0.132689697695104,-0.07319836903969135,-0.20588806673479534,0.8225265651180935,0.7674825986378749
TCGA-LIHC-0313,0.14570719522979753,0.012437211121444485,0.15814440635124202,0.8224961736097454,0.6207141149191057
TCGA-LIHC-0314,0.33590490523269295,0.32402315990039965,0.6599280651330925,0.8224542779965781,0.5878140019568501
TCGA-LIHC-0315,0.44014087983507666,0.19399858698097897,0.6341394668160556,0.8224564312825581,0.4730391914128233
TCGA-LIHC-0316,0.5346563065073211,0.4372538895056612,0.9719101960129823,0.822428227304745,0.5521543831754854
TCGA-LIHC-0317,-0.019806801913595896,0.11299908362299266,0.09319228170939677,0.8225015963559227,0.7372546556213507
TCGA-LIHC-0318,-0.1328796821780884,0.43904058728090084,0.30616090510281246,0.8224838156761127,0.7681645038848898
TCGA-LIHC-0319,0.5963476054914965,0.22900585610226068,0.8253534615937571,0.8224404650932757,0.45076256049152547
TCGA-LIHC-0320,0.15559981053094596,0.2383764477396806,0.39397625827062654,0.8224764837673206,0.5620562873881123
TCGA-LIHC-0321,-0.04757415749466614,0.4027693555760099,0.35519519808134375,0.8224797217053986,0.6173999661230365
TCGA-LIHC-0322,0.19315743385070738,0.4858958895046355,0.6790533233553429,0.8224526810758703,0.6214574383103426
TCGA-LIHC-0323,0.28790487657960334,0.3103363311012839,0.5982412076808872,0.8224594286812978,0.533243322827377
TCGA-LIHC-0324,-0.0244616015664261,0.026218906002807137,0.0017573044363810367,0.8225092299852499,0.6056505846553754
TCGA-LIHC-0325,0.22494867705656935,0.2702785547258687,0.49522723178243805,0.822468029917603,0.6546215212437976
TCGA-LIHC-0326,-0.20976023597226168,0.05656637244636229,-0.1531938635258994,0.8225221660506654,0.8512282651083543
TCGA-LIHC-0327,0.39802271387604427,-0.0016853761393270364,0.39633733773671725,0.8224762866333988,0.5006099250237391
TCGA-LIHC-0328,-0.107122283317859,-0.1623237431431279,-0.2694460264609869,0.8225318710584677,0.7595752941359691
TCGA-LIHC-0329,0.6450360568498864,0.7456912794550726,1.390727336304959,0.8223932531147571,0.32832289209175314
TCGA-LIHC-0330,0.03762830582127589,0.16190978751298796,0.19953809333426384,0.8224927176798174,0.687025133708576
TCGA-LIHC-0331,-0.3082378019297447,-0.23374179711383217,-0.5419795990435768,0.8225546218721081,0.9010127929383899
TCGA-LIHC-0332,0.6695305483128151,0.5449508593339235,1.2144814076467387,0.8224079712736976,0.3173922707366385
TCGA-LIHC-0333,0.340581768013545,0.10314380389196237,0.4437255719055074,0.8224723300203715,0.6776704024113176
TCGA-LIHC-0334,-0.4889633214653443,-0.1800720756048793,-0.6690353970702236,0.8225652279054867,0.8589457182934676
TCGA-LIHC-0335,-0.48004211134756913,-0.14881236226125646,-0.6288544736088256,0.8225618738178205,0.8558113276470747
TCGA-LIHC-0336,0.6233120490310088,0.43612659085876254,1.0594386398897713,0.8224209183182494,0.4579151222089859
TCGA-LIHC-0337,-0.13908257221968698,-0.25730983165225213,-0.3963924038719391,0.822542468571216,0.7455228087301009
TCGA-LIHC-0338,-0.10216517332349355,0.06949374512576888,-0.03267142819772467,0.822512104297466,0.6991506747246579
TCGA-LIHC-0339,0.42006405185064416,0.24511941328563644,0.6651834651362806,0.8224538391818629,0.5037615752492631
TCGA-LIHC-0340,0.6126725832877299,0.10929906950358576,0.7219716527913156,0.8224490974578367,0.5563296173863621
TCGA-LIHC-0341,0.06551581691287187,0.06580485117294435,0.13132066808581622,0.8224984130886475,0.6663863118433812
TCGA-LIHC-0342,0.06586245407830613,-0.13051532970572885,-0.06465287562742272,0.8225147742771616,0.7771028265785843
TCGA-LIHC-0343,-0.3279793951151498,0.12741708974155924,-0.20056230537359054,0.8225261205100701,0.7274353364574222
TCGA-LIHC-0344,0.4594121023872877,0.4973198071058906,0.9567319094931783,0.8224294947405326,0.5130137169804924
TCGA-LIHC-0345,0.8372808688331049,0.5493186802076286,1.3865995490407337,0.8223935978293211,0.33034592820565045
TCGA-LIHC-0346,-0.23579231595883174,0.2285546274438361,-0.007237688514995649,0.8225099809419636,0.7320391785520207
TCGA-LIHC-0347,-0.2817590550779585,0.07894297150002114,-0.20281608357793737,0.8225263086612341,0.7624061017507859
TCGA-LIHC-0348,-0.3538703632123975,-0.16656923568549917,-0.5204395988978967,0.8225528237836468,0.8878692992969075
TCGA-LIHC-0349,0.5299839828446858,0.21553568965149109,0.7455196724961769,0.8224471312186009,0.39499990286244757
TCGA-LIHC-0350,0.5517861525489454,0.20432799901212056,0.7561141515610659,0.8224462465855764,0.5570402781229018
TCGA-LIHC-0351,-0.2005945444149649,-0.24040117953650933,-0.44099572395147424,0.8225461919988166,0.8400990346607572
TCGA-LIHC-0352,-0.364728698900062,-0.3637203027912612,-0.7284490016913232,0.8225701873816333,0.8468768798646774
TCGA-LIHC-0353,-0.5560958166620685,-0.29931997152005835,-0.8554157881821269,0.8225807855652219,0.9356603825578297
TCGA-LIHC-0354,0.4427695165075692,0.43900004426711997,0.8817695607746892,0.8224357542781052,0.4134017974641237
TCGA-LIHC-0355,-0.28087385269201287,-0.1292177359405089,-0.41009158863252176,0.8225436121652331,0.8037979987498725
TCGA-LIHC-0356,-0.512634256558812,-0.15332047152478026,-0.6659547280835922,0.8225649707487998,0.771929575133437
TCGA-LIHC-0357,-0.5952174824635402,-0.4158904392855753,-1.0111079217491155,0.8225937811236959,0.921975400292229
TCGA-LIHC-0358,0.8102812060591641,0.1984240610695114,1.0087052671286756,0.8224251547809085,0.4593981170291456
TCGA-LIHC-0359,-0.10144677027898834,0.05190608269163275,-0.04954068758735559,0.8225135126343587,0.6751469415198332
TCGA-LIHC-0360,-0.0027244869886921433,-0.286456050555017,-0.28918053754370915,0.8225335185187352,0.8079216344952572
TCGA-LIHC-0361,-0.134631694054053,-0.131931204501248,-0.266562898555301,0.8225316303709708,0.7968571373186701
TCGA-LIHC-0362,0.22180291308704228,0.6190464387310188,0.8408493518180611,0.8224391711725892,0.6633903250657313
TCGA-LIHC-0363,-0.5924548457308747,-0.24999682803803164,-0.8424516737689063,0.8225797034365372,0.8704863855652488
TCGA-LIHC-0364,0.6338897970512678,0.428146774335328,1.0620365713865958,0.8224207013781671,0.41591893664772966
TCGA-LIHC-0365,0.7393303563182609,0.49863848936318605,1.237968845681447,0.8224060098880018,0.42885590337679164
TCGA-LIHC-0366,-0.2031724856321478,-0.254563452320774,-0.4577359379529218,0.8225475894411786,0.7585701606925432
TCGA-LIHC-0367,-0.09022749881695591,0.02480548048975879,-0.06542201832719712,0.8225148384890224,0.7133143582153553
TCGA-LIHC-0368,-0.4819245436087453,-0.1350077604375867,-0.616932304046332,0.8225608786136384,0.8318434007231277
TCGA-LIHC-0369,0.021671143971338618,-0.16614817210810212,-0.1444770281367635,0.822521438338806,0.740718890392228
TCGA-LIHC-0370,-0.1694223449844974,0.02780867082938177,-0.14161367415511564,0.8225211992957223,0.6090474148122571
