logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,log2FC,p_value,FDR,t_stat
2.25225285306516,1.35849706442002,18.3727134093812,1.66959950162856e-06,2.78238038137233e-05,5.71012494498435,CERS1,2.25225285306516,1.66959950162856e-06,2.78238038137233e-05,18.3727134093812
-1.21508647331203,8.18556457534552,-11.1850969792487,3.04035739299385e-05,0.0002041968541584,2.40328838015227,CERS2,-1.21508647331203,3.04035739299385e-05,0.0002041968541584,-11.1850969792487
1.78747146371693,3.92607141431929,28.0862943413005,1.34194001780076e-07,5.53731312742039e-06,8.51080590741146,CERS6,1.78747146371693,1.34194001780076e-07,5.53731312742039e-06,28.0862943413005
5.40430004017319,2.78982815536453,61.1657377934147,1.27559269780364e-09,5.27783443247139e-07,13.1605554360475,CES1,5.40430004017319,1.27559269780364e-09,5.27783443247139e-07,61.1657377934147
4.16511701731321,2.09212870397465,51.7761894599852,3.4627429299485403e-09,7.25947300055985e-07,12.2561727490705,CFB,4.16511701731321,3.4627429299485403e-09,7.25947300055985e-07,51.7761894599852
2.18095363386487,2.18282258840429,20.6436067187622,8.37485440039895e-07,1.75010221055282e-05,6.48629634601875,CFH,2.18095363386487,8.37485440039895e-07,1.75010221055282e-05,20.6436067187622
1.30829752664233,4.58661953344489,11.994575810123,2.030595420383e-05,0.0001524764833861,2.86571302820247,CFI,1.30829752664233,2.030595420383e-05,0.0001524764833861,11.994575810123
-2.69852576149153,4.338666813205,-28.2330026833576,1.30089300393783e-07,5.42832995955824e-06,8.54457121362251,CGGBP1,-2.69852576149153,1.30089300393783e-07,5.42832995955824e-06,-28.2330026833576
-1.17290530389049,3.27208307929236,-19.0376868727227,1.35301168062874e-06,2.41904344220253e-05,5.94724461949882,CGN,-1.17290530389049,1.35301168062874e-06,2.41904344220253e-05,-19.0376868727227
1.47861816551448,4.1567066106922,26.4535565287752,1.91759942409051e-07,6.68229418614704e-06,8.1212190299453,CGNL1,1.47861816551448,1.91759942409051e-07,6.68229418614704e-06,26.4535565287752
1.54544673996551,2.0310302009295,5.52905723162603,0.001472650478029,0.004194939932812,-2.0369437942871,CHAC1,1.54544673996551,0.001472650478029,0.004194939932812,5.52905723162603
1.19061005220142,4.78143152297894,12.963842595648,1.29316763671625e-05,0.0001105101442606,3.38205789768881,CHCHD4,1.19061005220142,1.29316763671625e-05,0.0001105101442606,12.963842595648
1.43564723119426,2.92940072120954,20.9691411524434,7.63273078280082e-07,1.63713258605355e-05,6.59022815982625,CHDH,1.43564723119426,7.63273078280082e-07,1.63713258605355e-05,20.9691411524434
2.23609000675918,1.11804500337959,35.2543623019387,3.45424229504282e-08,2.53662380513935e-06,9.96109471155817,CHI3L1,2.23609000675918,3.45424229504282e-08,2.53662380513935e-06,35.2543623019387
-1.38403972315371,4.55799884788737,-9.37382820573516,8.34615648320692e-05,0.0004372565174071,1.24522439737087,CHIC2,-1.38403972315371,8.34615648320692e-05,0.0004372565174071,-9.37382820573516
-1.93717835948712,5.91070585428659,-22.3221077174996,5.26622337247815e-07,1.26995123182692e-05,7.0047070113843,CHMP2A,-1.93717835948712,5.26622337247815e-07,1.26995123182692e-05,-22.3221077174996
-4.56550168297656,5.90590728393769,-63.5045534065436,1.01865655188149e-09,4.86706083914153e-07,13.3545833543732,CHMP2B,-4.56550168297656,1.01865655188149e-09,4.86706083914153e-07,-63.5045534065436
1.42373482208215,3.5714095300187,9.3512312199297,8.46105723201298e-05,0.0004421713588736,1.22954012104983,CHPT1,1.42373482208215,8.46105723201298e-05,0.0004421713588736,9.3512312199297
1.61041744887287,1.60771856038552,18.8851755925764,1.41894931490985e-06,2.48230191052466e-05,5.89362242154586,CHST10,1.61041744887287,1.41894931490985e-06,2.48230191052466e-05,18.8851755925764
2.03755969914884,1.53309202095531,5.49965497769415,0.0015135073841151,0.0042934458705212,-2.06802220457667,CHST11,2.03755969914884,0.0015135073841151,0.0042934458705212,5.49965497769415
2.26460013386674,3.57109107342436,28.2600132122751,1.29349630257463e-07,5.42832995955824e-06,8.55076635087704,CHST13,2.26460013386674,1.29349630257463e-07,5.42832995955824e-06,28.2600132122751
1.71700461023949,2.7947593582288,28.6066993000007,1.20277951102731e-07,5.19392959612391e-06,8.62969799102875,CHST14,1.71700461023949,1.20277951102731e-07,5.19392959612391e-06,28.6066993000007
1.06755150838207,1.10671200459242,11.4683061475345,2.63206077219616e-05,0.0001841517867932,2.56854333312684,CHST6,1.06755150838207,2.63206077219616e-05,0.0001841517867932,11.4683061475345
-1.22732634850768,5.99654128550898,-14.2053294420067,7.58330873045612e-06,7.67662358866578e-05,3.99168898979214,CIAO2B,-1.22732634850768,7.58330873045612e-06,7.67662358866578e-05,-14.2053294420067
-1.01959126306518,2.24676819771249,-3.66171869280755,0.0105508748514097,0.0215155744145942,-4.24945097598742,CKAP2L,-1.01959126306518,0.0105508748514097,0.0215155744145942,-3.66171869280755
1.35352791301983,7.24634620345257,26.5695950303916,1.86824141473152e-07,6.56308159694062e-06,8.14977563503215,CKAP4,1.35352791301983,1.86824141473152e-07,6.56308159694062e-06,26.5695950303916
1.70722856828447,0.905098815035525,23.3623300504175,4.01746587163028e-07,1.04857472689659e-05,7.30563893454468,CKMT1A,1.70722856828447,4.01746587163028e-07,1.04857472689659e-05,23.3623300504175
-1.16083993149678,7.88341916708282,-13.7708688170729,9.09321753163629e-06,8.67794724494923e-05,3.78444507855969,CKS1B,-1.16083993149678,9.09321753163629e-06,8.67794724494923e-05,-13.7708688170729
-1.33507205754951,2.07032308980756,-9.38487325190528,8.29065219974085e-05,0.0004352257564306,1.252878412073,CLCN2,-1.33507205754951,8.29065219974085e-05,0.0004352257564306,-9.38487325190528
-1.80343858918896,6.09840889156679,-20.1745311359375,9.59725793092231e-07,1.90547679919207e-05,6.33348219972667,CLDN6,-1.80343858918896,9.59725793092231e-07,1.90547679919207e-05,-20.1745311359375
1.48879926217213,3.49354405367791,27.2169374821957,1.61858614553074e-07,6.06141364428706e-06,8.30659616564006,CLGN,1.48879926217213,1.61858614553074e-07,6.06141364428706e-06,27.2169374821957
-1.9597422223007,0.989394161882608,-27.2885211444118,1.59344412725509e-07,6.01533262799887e-06,8.32368338958546,CLIC6,-1.9597422223007,1.59344412725509e-07,6.01533262799887e-06,-27.2885211444118
-1.21781002752491,3.82606430949043,-22.6982461767731,4.76855532945175e-07,1.19015325705783e-05,7.1152173874734,CLIP2,-1.21781002752491,4.76855532945175e-07,1.19015325705783e-05,-22.6982461767731
-1.37188028031701,4.7353649397486,-11.4246796052371,2.69060445768179e-05,0.0001871186556498,2.54333699031464,CLN3,-1.37188028031701,2.69060445768179e-05,0.0001871186556498,-11.4246796052371
2.14693220399857,2.16014292699146,16.0278718167375,3.73496880865312e-06,4.76419279439385e-05,4.79808823037726,CLRN3,2.14693220399857,3.73496880865312e-06,4.76419279439385e-05,16.0278718167375
-1.00947396811322,5.08813948006268,-14.1962310829003,7.61178632682343e-06,7.68497745481008e-05,3.98741273468431,CLTB,-1.00947396811322,7.61178632682343e-06,7.68497745481008e-05,-14.1962310829003
-1.43045210566213,4.91871461642307,-17.7543512826357,2.04382933033886e-06,3.18912940895032e-05,5.48160066798063,CMIP,-1.43045210566213,2.04382933033886e-06,3.18912940895032e-05,-17.7543512826357
2.69601817181816,6.21451668359817,41.0342658975727,1.39328177163492e-08,1.49688611282183e-06,10.8964220047137,CNN3,2.69601817181816,1.39328177163492e-08,1.49688611282183e-06,41.0342658975727
1.02244150622193,5.68051731907366,10.6184804303661,4.09945118374323e-05,0.0002570413241017,2.06065686566028,CNP,1.02244150622193,4.09945118374323e-05,0.0002570413241017,10.6184804303661
1.74361575108153,2.40613077950457,31.9344024526718,6.2369865978921e-08,3.44266469733703e-06,9.3362998045299,CNTNAP1,1.74361575108153,6.2369865978921e-08,3.44266469733703e-06,31.9344024526718
-3.04438223229301,2.78576310118966,-29.4672776633699,1.0078636571075e-07,4.63338941750319e-06,8.82106770239891,COBL,-3.04438223229301,1.0078636571075e-07,4.63338941750319e-06,-29.4672776633699
-1.81901203641377,6.82673740533607,-15.725281738694,4.17790113375e-06,5.17181193846644e-05,4.67070871148685,COCH,-1.81901203641377,4.17790113375e-06,5.17181193846644e-05,-15.725281738694
-1.01464429019932,3.30687670117763,-13.1853280379935,1.17167527891547e-05,0.0001024861054868,3.49484922858558,COG7,-1.01464429019932,1.17167527891547e-05,0.0001024861054868,-13.1853280379935
2.01905404232441,1.67117830495732,24.3007972779141,3.17854276527974e-07,9.14042010245708e-06,7.56505785556433,COL12A1,2.01905404232441,3.17854276527974e-07,9.14042010245708e-06,24.3007972779141
-2.39283082896778,5.07281524139041,-46.9713667010025,6.205094052581991e-09,1.01889918264782e-06,11.6989618399184,COL14A1,-2.39283082896778,6.205094052581991e-09,1.01889918264782e-06,-46.9713667010025
-2.08858420341323,1.85866496789032,-32.0091131408518,6.15055882916844e-08,3.4311143202374e-06,9.35118206373091,COL16A1,-2.08858420341323,6.15055882916844e-08,3.4311143202374e-06,-32.0091131408518
-3.22960203807706,1.74077916230219,-37.6750850241011,2.3223199670716e-08,1.98369266809052e-06,10.3741166620911,COL1A1,-3.22960203807706,2.3223199670716e-08,1.98369266809052e-06,-37.6750850241011
2.56551416568088,2.17724471939714,33.1971778089027,4.94744671833979e-08,3.10661412777684e-06,9.58255840808406,COL1A2,2.56551416568088,4.94744671833979e-08,3.10661412777684e-06,33.1971778089027
1.32520810572717,0.662604052863585,5.96168978581128,0.0009961290853983,0.0030407904772211,-1.59229479020667,COL26A1,1.32520810572717,0.0009961290853983,0.0030407904772211,5.96168978581128
1.90210641137756,0.993377491108033,34.10749857128,4.20908874195652e-08,2.86438405591366e-06,9.75338676274254,COL2A1,1.90210641137756,4.20908874195652e-08,2.86438405591366e-06,34.10749857128
-2.40118745742325,1.20059372871162,-46.7171500323694,6.410043938895031e-09,1.01889918264782e-06,11.6673587522081,COL4A1,-2.40118745742325,6.410043938895031e-09,1.01889918264782e-06,-46.7171500323694
-2.55443931051278,1.27721965525639,-35.2204951229599,3.47414245214281e-08,2.53690469623328e-06,9.9550766835742,COL4A2,-2.55443931051278,3.47414245214281e-08,2.53690469623328e-06,-35.2204951229599
-2.33314284714979,2.68480341540194,-17.0360044196106,2.60778987807713e-06,3.74128618490579e-05,5.20572948429511,COL4A5,-2.33314284714979,2.60778987807713e-06,3.74128618490579e-05,-17.0360044196106
-3.06737613951655,1.91992449893601,-23.2510394453279,4.13314324321418e-07,1.07001495316834e-05,7.27413417746082,COL4A6,-3.06737613951655,4.13314324321418e-07,1.07001495316834e-05,-23.2510394453279
-1.9988516959038,1.21401379939768,-9.62643447419843,7.17727012659162e-05,0.0003895204889579,1.41830154206222,COL9A3,-1.9988516959038,7.17727012659162e-05,0.0003895204889579,-9.62643447419843
-2.29650512045493,1.33883802847513,-32.4769322926031,5.64004227259357e-08,3.33223952087142e-06,9.44346459624245,COLEC12,-2.29650512045493,5.64004227259357e-08,3.33223952087142e-06,-32.4769322926031
-1.29309127518252,5.2104635295203,-13.9149510952888,8.55671492913217e-06,8.303644006429e-05,3.85387229276511,COMMD2,-1.29309127518252,8.55671492913217e-06,8.303644006429e-05,-13.9149510952888
-1.06191646540635,4.83533835599971,-5.54820386362939,0.0014467204840351,0.0041310353364431,-2.016765756883,COMMD6,-1.06191646540635,0.0014467204840351,0.0041310353364431,-5.54820386362939
-1.21180167458573,5.4881270514869,-6.20537199002816,0.0008066652220051,0.0025749102543278,-1.35187746669532,COMT,-1.21180167458573,0.0008066652220051,0.0025749102543278,-6.20537199002816
-1.43264465596156,2.34883081155397,-14.4310403082122,6.91495106676976e-06,7.15040047461204e-05,4.09692419040996,COMTD1,-1.43264465596156,6.91495106676976e-06,7.15040047461204e-05,-14.4310403082122
-1.04891571683364,5.26710932361146,-14.3073007633479,7.27246715515647e-06,7.44311244745857e-05,4.03943331536509,COPB1,-1.04891571683364,7.27246715515647e-06,7.44311244745857e-05,-14.3073007633479
1.05360264801219,4.13998781091126,12.7981639337435,1.39366542799516e-05,0.0001168686120854,3.29646847265218,COPS2,1.05360264801219,1.39366542799516e-05,0.0001168686120854,12.7981639337435
-1.61074668017477,4.22319477457257,-4.60773452025541,0.0036586698186988,0.008821255852986,-3.06631953789806,COPS7A,-1.61074668017477,0.0036586698186988,0.008821255852986,-4.60773452025541
-1.17674573207893,4.75033054456702,-7.09015376606181,0.0003943911867989,0.0014654936094947,-0.534514146031816,COPS9,-1.17674573207893,0.0003943911867989,0.0014654936094947,-7.09015376606181
1.14277234722649,2.55140917396587,6.97519072041163,0.0004310155079469,0.0015675264611903,-0.636082978282774,COQ10A,1.14277234722649,0.0004310155079469,0.0015675264611903,6.97519072041163
-2.29368047258673,1.77916901427769,-19.4742152994654,1.18312070770644e-06,2.22228366456189e-05,6.09831014691663,CORO1A,-2.29368047258673,1.18312070770644e-06,2.22228366456189e-05,-19.4742152994654
-1.1648800419849,2.76346295302377,-9.397675996111,8.2268485765776e-05,0.0004327223540439,1.26174047336392,CORO7,-1.1648800419849,8.2268485765776e-05,0.0004327223540439,-9.397675996111
1.3272006955378,7.22382180916301,20.464063644985,8.82000253590204e-07,1.8110962553184e-05,6.42823781651266,COX5A,1.3272006955378,8.82000253590204e-07,1.8110962553184e-05,20.464063644985
1.0072320108178,5.74420136659217,19.2927143761239,1.25055257329244e-06,2.30562870179505e-05,6.03592890695636,COXFA4,1.0072320108178,1.25055257329244e-06,2.30562870179505e-05,19.2927143761239
3.80945391979732,2.21079463437979,59.8291615141576,1.45620583258809e-09,5.56698923881766e-07,13.0445771499432,CP,3.80945391979732,1.45620583258809e-09,5.56698923881766e-07,59.8291615141576
-3.273792975978,1.70827142310661,-37.2326423838665,2.49230392739914e-08,2.10356924989182e-06,10.3010646205432,CPA2,-3.273792975978,2.49230392739914e-08,2.10356924989182e-06,-37.2326423838665
2.67260206235862,3.43450304657667,26.0881869248335,2.0832376937183e-07,7.03322689427285e-06,8.03039385578683,CPB2,2.67260206235862,2.0832376937183e-07,7.03322689427285e-06,26.0881869248335
2.30099619303308,3.13026361241033,30.2848086691053,8.56019072112191e-08,4.2630405744499e-06,8.99709512646543,CPE,2.30099619303308,8.56019072112191e-08,4.2630405744499e-06,30.2848086691053
-1.20806877569539,3.31873133489713,-10.2004725477588,5.15940470033551e-05,0.0003027627191646,1.79693232986512,CPEB4,-1.20806877569539,5.15940470033551e-05,0.0003027627191646,-10.2004725477588
2.96963959136689,3.00948238222964,43.4886549040624,9.84127042149185e-09,1.33133481018899e-06,11.2452812697099,CPN1,2.96963959136689,9.84127042149185e-09,1.33133481018899e-06,43.4886549040624
3.23519849429426,1.63181402628329,51.0033202533924,3.78919426358414e-09,7.81776937112169e-07,12.171405795484,CPN2,3.23519849429426,3.78919426358414e-09,7.81776937112169e-07,51.0033202533924
1.18712733817785,5.39714886178393,6.4141989628176,0.0006766175352604,0.0022378307184008,-1.15131773750825,CPSF7,1.18712733817785,0.0006766175352604,0.0022378307184008,6.4141989628176
3.53342658341588,2.65383334079479,33.0339872719371,5.09525261956344e-08,3.15371874043265e-06,9.55135376194567,CPVL,3.53342658341588,5.09525261956344e-08,3.15371874043265e-06,33.0339872719371
-2.58128461137726,1.89741628839266,-9.01907082566552,0.0001038030994802,0.0005127857934321,0.995038657062798,CRABP2,-2.58128461137726,0.0001038030994802,0.0005127857934321,-9.01907082566552
-1.31574906255221,4.02413081417627,-13.4965584682931,1.0226567937368e-05,9.34774472924818e-05,3.65029277014794,CRAT,-1.31574906255221,1.0226567937368e-05,9.34774472924818e-05,-13.4965584682931
-2.94538118573079,2.66867988228911,-32.6606567115571,5.4531797608166e-08,3.28150141347658e-06,9.47928476259815,CRB3,-2.94538118573079,5.4531797608166e-08,3.28150141347658e-06,-32.6606567115571
-1.28612263770057,2.45963530015295,-14.7019965592269,6.20107823982742e-06,6.7095344489371e-05,4.22114214283826,CREB5,-1.28612263770057,6.20107823982742e-06,6.7095344489371e-05,-14.7019965592269
1.41111751854355,2.54550094792714,6.59989410145481,0.000580844764775,0.0019758754913755,-0.977058148941397,CRELD1,1.41111751854355,0.000580844764775,0.0019758754913755,6.59989410145481
-1.06335123179693,4.02841070628111,-15.611165867901,4.36060828476703e-06,5.28494045081899e-05,4.62203437594664,CRIM1,-1.06335123179693,4.36060828476703e-06,5.28494045081899e-05,-15.611165867901
-3.51718685812545,1.95358092930311,-18.7073062390143,1.50063112843399e-06,2.59033245782006e-05,5.83051851843316,CRIP1,-3.51718685812545,1.50063112843399e-06,2.59033245782006e-05,-18.7073062390143
1.1283436325611,1.16752943990499,3.40083872148986,0.0144726159566516,0.0281704843475997,-4.59804997621169,CRYBG1,1.1283436325611,0.0144726159566516,0.0281704843475997,3.40083872148986
-2.04239217919942,2.01371065842522,-8.8913116417709,0.0001124940751158,0.0005455962643118,0.902815852067846,CRYBG2,-2.04239217919942,0.0001124940751158,0.0005455962643118,-8.8913116417709
-1.78694657432698,2.68077814925423,-17.256526617797,2.41731667714101e-06,3.56643384443574e-05,5.29165333650531,CRYL1,-1.78694657432698,2.41731667714101e-06,3.56643384443574e-05,-17.256526617797
-1.63578515502601,1.29191640948964,-5.57525958761657,0.0014109616009891,0.0040476007260333,-1.98833308351549,CRYM,-1.63578515502601,0.0014109616009891,0.0040476007260333,-5.57525958761657
1.13055841479999,5.33045701499288,13.9048494957159,8.59310742123916e-06,8.30660187879582e-05,3.84902762178332,CRYZ,1.13055841479999,8.59310742123916e-06,8.30660187879582e-05,13.9048494957159
4.2470049771188,2.21118062383733,32.1065598464218,6.03991870955958e-08,3.42203374740689e-06,9.37053296490834,CSAG1,4.2470049771188,6.03991870955958e-08,3.42203374740689e-06,32.1065598464218
3.39145914969356,1.69572957484678,34.7094749210667,3.79125842628633e-08,2.70547881193759e-06,9.86342593908378,CSAG3,3.39145914969356,3.79125842628633e-08,2.70547881193759e-06,34.7094749210667
2.98488945129769,3.21760178819902,36.1009458805054,2.99743355899435e-08,2.29180243528285e-06,10.1093212060473,CSF1,2.98488945129769,2.99743355899435e-08,2.29180243528285e-06,36.1009458805054
-1.4066253136924,1.68867726844458,-4.14075932009524,0.0060685611103374,0.0134556629663391,-3.6340731330821,CSGALNACT1,-1.4066253136924,0.0060685611103374,0.0134556629663391,-4.14075932009524
5.64819006989624,3.47581636415377,43.1501902618766,1.0312441283075e-08,1.33133481018899e-06,11.1986843429137,CSTA,5.64819006989624,1.0312441283075e-08,1.33133481018899e-06,43.1501902618766
1.23577018515501,3.28865339760641,17.4620697965195,2.25421732535624e-06,3.41097983643543e-05,5.37074520986565,CSTB,1.23577018515501,2.25421732535624e-06,3.41097983643543e-05,17.4620697965195
-1.87151240203184,0.996314554820885,-17.118571002984,2.53449727588542e-06,3.68186920506667e-05,5.23803164919003,CTAGE4,-1.87151240203184,2.53449727588542e-06,3.68186920506667e-05,-17.118571002984
1.474518438294,1.48258937175243,8.2609276097895,0.0001698702229891,0.0007525470887569,0.430216669604546,CTBP2,1.474518438294,0.0001698702229891,0.0007525470887569,8.2609276097895
-1.16737648534264,4.76096754881189,-13.2643719361012,1.13156548659241e-05,0.0001000056907269,3.53466072336671,CTDSPL,-1.16737648534264,1.13156548659241e-05,0.0001000056907269,-13.2643719361012
1.7191278990599,2.72557983128059,23.0056369995531,4.40221022268646e-07,1.11313484317307e-05,7.20408991690306,CTH,1.7191278990599,4.40221022268646e-07,1.11313484317307e-05,23.0056369995531
-1.01959642149418,3.23516309088714,-9.58956347440282,7.33546241212924e-05,0.0003947853910519,1.39329324200704,CTIF,-1.01959642149418,7.33546241212924e-05,0.0003947853910519,-9.58956347440282
-1.50500150485212,2.95117316866356,-15.480863435481,4.58070741348726e-06,5.45238415389262e-05,4.56602112109191,CTPS2,-1.50500150485212,4.58070741348726e-06,5.45238415389262e-05,-15.480863435481
1.89797429578046,6.75871424882389,31.9402776434697,6.23013891858711e-08,3.44266469733703e-06,9.33747159320528,CTSC,1.89797429578046,6.23013891858711e-08,3.44266469733703e-06,31.9402776434697
1.44261868528537,3.29086699597593,18.2367148622807,1.74454146718792e-06,2.84868718473727e-05,5.66054611357088,CTSF,1.44261868528537,1.74454146718792e-06,2.84868718473727e-05,18.2367148622807
-1.06677645623916,5.02322168791676,-10.2454601608523,5.03123048013071e-05,0.0002979313611878,1.82578450504005,CTSH,-1.06677645623916,5.03123048013071e-05,0.0002979313611878,-10.2454601608523
-1.3295927755156,4.3261551929265,-12.9376639282795,1.30847264413553e-05,0.000111378699597,3.36860412815014,CTU2,-1.3295927755156,1.30847264413553e-05,0.000111378699597,-12.9376639282795
-1.86647884158727,3.21128115130278,-23.243828035389,4.14077182215475e-07,1.07001495316834e-05,7.27208715999075,CTXN1,-1.86647884158727,4.14077182215475e-07,1.07001495316834e-05,-23.243828035389
1.34377876460977,4.96218593803365,21.2454053863327,7.06249242377582e-07,1.55590299193624e-05,6.67711011597362,CX3CL1,1.34377876460977,7.06249242377582e-07,1.55590299193624e-05,21.2454053863327
1.68405150393768,7.16697064257541,29.2776752987151,1.04743446198277e-07,4.70781840209048e-06,8.77945166632826,CXCL1,1.68405150393768,1.04743446198277e-07,4.70781840209048e-06,29.2776752987151
2.81899576993552,1.50983197031203,28.2269650318128,1.30255311976962e-07,5.42832995955824e-06,8.54318550988861,CXCL10,2.81899576993552,1.30255311976962e-07,5.42832995955824e-06,28.2269650318128
-2.80788099676061,4.02093042360473,-24.9903093059954,2.69103324264149e-07,8.26904257396078e-06,7.74885295432084,CXCL16,-2.80788099676061,2.69103324264149e-07,8.26904257396078e-06,-24.9903093059954
2.38014364746879,2.6876604481272,13.043903637253,1.24763533193448e-05,0.0001078959683598,3.42304149130334,CXCL2,2.38014364746879,1.24763533193448e-05,0.0001078959683598,13.043903637253
2.73512619692601,2.35275527905869,29.2541253667683,1.05247477390836e-07,4.70781840209048e-06,8.77426140029213,CXCL3,2.73512619692601,1.05247477390836e-07,4.70781840209048e-06,29.2541253667683
5.02906349526195,5.69803224206096,42.9170474819342,1.0652317299558e-08,1.33133481018899e-06,11.1663137614479,CXCL5,5.02906349526195,1.0652317299558e-08,1.33133481018899e-06,42.9170474819342
3.80574075215581,2.46215253154445,51.8956569147419,3.41526302473987e-09,7.25947300055985e-07,12.2691196022333,CXCL6,3.80574075215581,3.41526302473987e-09,7.25947300055985e-07,51.8956569147419
1.65112898685011,5.25426326597236,27.3632355686551,1.56768655488976e-07,6.00859526759053e-06,8.34146494000501,CXCL8,1.65112898685011,1.56768655488976e-07,6.00859526759053e-06,27.3632355686551
-4.47776334301236,2.27589210896909,-51.8636068845443,3.42792572278406e-09,7.25947300055985e-07,12.2656503557335,CXCR4,-4.47776334301236,3.42792572278406e-09,7.25947300055985e-07,-51.8636068845443
-2.18933161572122,1.48978319340026,-23.9672052392052,3.45094901094505e-07,9.5376769763352e-06,7.47409932121998,CYB561,-2.18933161572122,3.45094901094505e-07,9.5376769763352e-06,-23.9672052392052
-1.01944781772261,4.1909889798926,-12.6014948702451,1.52496012012928e-05,0.0001237292861513,3.19348025424956,CYB5A,-1.01944781772261,1.52496012012928e-05,0.0001237292861513,-12.6014948702451
-1.39049202259918,4.39756503075697,-18.7316896691586,1.48911607293302e-06,2.57730102742788e-05,5.83920559575111,CYB5R2,-1.39049202259918,1.48911607293302e-06,2.57730102742788e-05,-18.7316896691586
1.02469984693377,1.39520487033394,6.54959926591807,0.0006051547421325,0.002039933556935,-1.02388379869197,CYGB,1.02469984693377,0.0006051547421325,0.002039933556935,6.54959926591807
1.43497992981342,3.98189222200846,10.5529507075464,4.247600514964e-05,0.0002636595582306,2.01994890269203,CYP1A1,1.43497992981342,4.247600514964e-05,0.0002636595582306,10.5529507075464
2.08041090009019,2.12991988001903,23.9164744992182,3.49471613128892e-07,9.62379666832486e-06,7.46014728877913,CYP2J2,2.08041090009019,3.49471613128892e-07,9.62379666832486e-06,23.9164744992182
-1.2677536825421,2.76306172560452,-9.59163349907853,7.32647492641658e-05,0.0003947853910519,1.3946995432679,CYP2S1,-1.2677536825421,7.32647492641658e-05,0.0003947853910519,-9.59163349907853
2.42889505204334,1.38549857629671,37.0550402857699,2.56458922428441e-08,2.1232185182961e-06,10.271443300584,CYP39A1,2.42889505204334,2.56458922428441e-08,2.1232185182961e-06,37.0550402857699
-1.56014154932433,5.30774963147105,-22.3867155303455,5.17658856479431e-07,1.26238833330575e-05,7.02382920800605,CYSTM1,-1.56014154932433,5.17658856479431e-07,1.26238833330575e-05,-22.3867155303455
-1.29313927175376,4.36816055519918,-7.14294292496552,0.0003787815028439,0.0014213054197362,-0.488313248234238,CYTH2,-1.29313927175376,0.0003787815028439,0.0014213054197362,-7.14294292496552
-3.18227761478955,2.96186925642998,-59.259584640753,1.54213026179571e-09,5.7226297206676e-07,12.9939740606498,CYTH3,-3.18227761478955,1.54213026179571e-09,5.7226297206676e-07,-59.259584640753
2.69290302429446,1.69092584599305,38.2262229303781,2.12913192849328e-08,1.91351847442676e-06,10.4636655580575,DAB1,2.69290302429446,2.12913192849328e-08,1.91351847442676e-06,38.2262229303781
-1.50561544660451,5.52140598153658,-24.835904576912,2.7921550851025e-07,8.46720234967892e-06,7.70817740638565,DAB2,-1.50561544660451,2.7921550851025e-07,8.46720234967892e-06,-24.835904576912
-1.03053300293854,2.68046693948588,-5.91164846070922,0.0010410683250802,0.0031520629139047,-1.64254136326819,DCAF4,-1.03053300293854,0.0010410683250802,0.0031520629139047,-5.91164846070922
-3.0471513450801,1.78204105812204,-49.800078502901,4.37171849184576e-09,8.35641131720753e-07,12.0358609685114,DCAF4L2,-3.0471513450801,4.37171849184576e-09,8.35641131720753e-07,-49.800078502901
1.13281513763234,1.72533301320678,3.91454306509824,0.0078454026989152,0.0167308522199343,-3.92056132421071,DCDC2,1.13281513763234,0.0078454026989152,0.0167308522199343,3.91454306509824
1.29582579510285,2.18640143699178,17.5912924961152,2.15823590977648e-06,3.30032357120878e-05,5.41998715541166,DCHS1,1.29582579510285,2.15823590977648e-06,3.30032357120878e-05,17.5912924961152
-1.1398065659168,5.52984519508881,-13.4161867216369,1.05891697711665e-05,9.5781509175798e-05,3.61048577943946,DCTN3,-1.1398065659168,1.05891697711665e-05,9.5781509175798e-05,-13.4161867216369
-1.0023877143543,5.94615388577011,-9.20143888577443,9.27070120472055e-05,0.0004723660300233,1.12471386565564,DCTPP1,-1.0023877143543,9.27070120472055e-05,0.0004723660300233,-9.20143888577443
-1.06296670931507,3.44922824462904,-12.2063067791407,1.83477828760537e-05,0.0001410316273346,2.98181276168898,DCUN1D4,-1.06296670931507,1.83477828760537e-05,0.0001410316273346,-12.2063067791407
1.92278569519251,2.34831276870168,12.5567052600558,1.55683664147152e-05,0.0001253764725269,3.16981081664446,DDC,1.92278569519251,1.55683664147152e-05,0.0001253764725269,12.5567052600558
1.13400134579095,3.66615884179016,3.39220585486553,0.014627384550873,0.0284280419246781,-4.60973803791326,DDX24,1.13400134579095,0.014627384550873,0.0284280419246781,3.39220585486553
-1.13447535619426,5.24263079978477,-18.9197692910276,1.4036707384509e-06,2.46886498760282e-05,5.90582440459188,DDX47,-1.13447535619426,1.4036707384509e-06,2.46886498760282e-05,-18.9197692910276
-1.57633881052154,2.53532798106307,-9.79495620714095,6.50269034556606e-05,0.0003631937882912,1.53152233403279,DDX59,-1.57633881052154,6.50269034556606e-05,0.0003631937882912,-9.79495620714095
-4.1179601360724,2.0589800680362,-32.0795700512509,6.07032867493268e-08,3.42203374740689e-06,9.36518016984725,DEFB1,-4.1179601360724,6.07032867493268e-08,3.42203374740689e-06,-32.0795700512509
1.40165381168303,4.07844932744045,14.0378743412602,8.12791308926928e-06,8.00353138896379e-05,3.91255246372924,DENND10,1.40165381168303,8.12791308926928e-06,8.00353138896379e-05,14.0378743412602
